Date,Open*,High,Low,Close**,Volume,Market Cap
"Mar 03, 2024",$3.4406,$3.5241,$3.2636,$3.3188,"$126,758,475","$2,959,297,969"
"Mar 02, 2024",$3.3557,$3.4409,$3.3310,$3.4406,"$96,684,528","$3,067,905,942"
"Mar 01, 2024",$3.3644,$3.4471,$3.2875,$3.3558,"$106,937,242","$2,992,256,241"
"Feb 29, 2024",$3.4103,$3.6438,$3.2918,$3.3650,"$155,550,115","$3,000,457,506"
"Feb 28, 2024",$3.4674,$3.5206,$3.1845,$3.4103,"$178,402,598","$3,040,864,149"
"Feb 27, 2024",$3.6253,$3.6322,$3.4544,$3.4677,"$114,072,763","$3,092,060,373"
"Feb 26, 2024",$3.3822,$3.6802,$3.2890,$3.6251,"$152,342,174","$3,232,443,582"
"Feb 25, 2024",$3.2877,$3.4311,$3.2580,$3.3827,"$98,325,708","$3,013,797,619"
"Feb 24, 2024",$3.0909,$3.3253,$3.0221,$3.2876,"$103,009,598","$2,929,078,986"
"Feb 23, 2024",$2.9537,$3.2077,$2.9339,$3.0912,"$131,102,135","$2,754,074,942"
"Feb 22, 2024",$3.0680,$3.1592,$2.9524,$2.9533,"$91,875,659","$2,631,200,539"
"Feb 21, 2024",$3.2475,$3.3498,$2.9506,$3.0676,"$107,214,670","$2,732,992,147"
"Feb 20, 2024",$3.4013,$3.4112,$3.0677,$3.2475,"$122,780,779","$2,893,276,882"
"Feb 19, 2024",$3.3287,$3.4557,$3.2802,$3.4013,"$106,622,250","$3,030,311,660"
"Feb 18, 2024",$3.1224,$3.3463,$3.0780,$3.3288,"$70,832,424","$2,965,713,578"
"Feb 17, 2024",$3.2461,$3.2509,$3.0827,$3.1225,"$54,045,575","$2,781,946,039"
"Feb 16, 2024",$3.2292,$3.3536,$3.1470,$3.2460,"$93,100,296","$2,891,946,774"
"Feb 15, 2024",$3.2876,$3.3554,$3.1547,$3.2296,"$103,117,217","$2,877,338,769"
"Feb 14, 2024",$3.1063,$3.3199,$3.0670,$3.2877,"$109,053,557","$2,929,095,528"
"Feb 13, 2024",$3.1225,$3.1828,$3.0465,$3.1065,"$94,303,658","$2,767,636,808"
"Feb 12, 2024",$2.8827,$3.1353,$2.8310,$3.1226,"$87,930,304","$2,782,001,976"
"Feb 11, 2024",$2.9607,$3.0367,$2.8681,$2.8822,"$57,772,949","$2,567,865,052"
"Feb 10, 2024",$2.9802,$3.0305,$2.9109,$2.9603,"$53,246,017","$2,637,399,648"
"Feb 09, 2024",$2.8681,$3.0086,$2.8671,$2.9801,"$70,165,183","$2,655,069,178"
"Feb 08, 2024",$2.8934,$2.9225,$2.8359,$2.8688,"$68,576,603","$2,555,927,127"
"Feb 07, 2024",$2.7881,$3.1026,$2.7595,$2.8934,"$121,927,532","$2,577,793,533"
"Feb 06, 2024",$2.6846,$2.8304,$2.6763,$2.7881,"$78,510,670","$2,483,954,488"
"Feb 05, 2024",$2.6714,$2.8222,$2.6306,$2.6839,"$61,441,348","$2,391,160,787"
"Feb 04, 2024",$2.7605,$2.7815,$2.6654,$2.6718,"$37,327,295","$2,378,467,080"
"Feb 03, 2024",$2.8149,$2.8445,$2.7293,$2.7606,"$52,150,274","$2,457,547,213"
"Feb 02, 2024",$2.8326,$2.8743,$2.7819,$2.8148,"$51,150,523","$2,505,797,919"
